	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Comparison
GO:19038292	BP	GO:1903829	positive regulation of protein localization	25/530	482/21359	0.000464353725010822	0.0154172367356205	0.013015036063147	Tpr/Glul/Xbp1/Cct4/Psen1/Hnrnpk/Ang/Cct5/Adcy8/Cct8/Tcp1/Hnrnpm/Hsp90ab1/Cep120/Tcf7l2/Kcnb1/Fbxw7/Cct3/Larp7/Psmd9/Cct7/Cd33/Nup62/Pak1/Rdx	25	AbstinencevsMaintenance
GO:0051607	BP	GO:0051607	defense response to virus	17/530	274/21359	0.000528147047950351	0.0174053793802304	0.0146934009129579	Ifngr1/Tbk1/G3bp1/Akap1/Sec14l1/Pum2/Ddx41/Il10rb/Ifit3/Gbp7/Ifnb1/Zc3hav1/Trim5/Trim12a/Bnip3/Elmod2/Tlr7	17	AbstinencevsMaintenance
GO:0071816	BP	GO:0071816	tail-anchored membrane protein insertion into ER membrane	4/530	16/21359	0.000538015430398312	0.017600225366486	0.0148578874277181	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:0140546	BP	GO:0140546	defense response to symbiont	17/530	275/21359	0.000550354566555686	0.0178724632598996	0.0150877072106853	Ifngr1/Tbk1/G3bp1/Akap1/Sec14l1/Pum2/Ddx41/Il10rb/Ifit3/Gbp7/Ifnb1/Zc3hav1/Trim5/Trim12a/Bnip3/Elmod2/Tlr7	17	AbstinencevsMaintenance
GO:0002418	BP	GO:0002418	immune response to tumor cell	5/530	28/21359	0.00056555495083834	0.0182329998281143	0.0153920676170191	Hspd1/Havcr2/Adam15/Ceacam1/Il4i1	5	AbstinencevsMaintenance
GO:0062207	BP	GO:0062207	regulation of pattern recognition receptor signaling pathway	9/530	95/21359	0.000590715318913842	0.0189071399557387	0.0159611681778462	Gps2/Sarm1/Nr1d1/Cd300a/Sec14l1/Pum2/Nfkbil1/Slc15a3/Zc3hav1	9	AbstinencevsMaintenance
GO:0010506	BP	GO:0010506	regulation of autophagy	17/530	277/21359	0.000597187459962688	0.0189777643526714	0.0160207883996005	Tbk1/Ddit3/Xbp1/Gfap/Pik3c3/Iigp1/Fbxw7/Dram2/Usp33/Tigar/Plekhf1/Trim5/Trim12a/Bnip3/Rab8a/Scoc/Wdr6	17	AbstinencevsMaintenance
GO:0051348	BP	GO:0051348	negative regulation of transferase activity	16/530	253/21359	0.000620961240472132	0.0194903491665923	0.0164535060099611	Lilrb4a/Pkib/Cd300a/Prpsap1/Psen1/Gadd45g/Ppm1f/Eif4a2/Pkig/Coro1c/Tigar/Apoe/Ceacam1/Nup62/Chordc1/Ubash3b	16	AbstinencevsMaintenance
GO:0007032	BP	GO:0007032	endosome organization	7/530	59/21359	0.000622079024872129	0.0194903491665923	0.0164535060099611	Tmem9/Pik3c3/Vti1a/Vps18/Coro1c/Plekhf1/Dnajc13	7	AbstinencevsMaintenance
GO:00512351	BP	GO:0051235	maintenance of location	19/530	330/21359	0.00063846486295959	0.0197492771018164	0.0166720896947347	Soat1/Ap3d1/Ddit3/Lgals9/Gaa/Psen1/Nrros/Nrip1/Gsto1/Hspa5/Rbck1/Casq2/Plin2/Akap9/Apoe/Bax/Ftl1/Ubash3b/Hexa	19	AbstinencevsMaintenance
GO:0042306	BP	GO:0042306	regulation of protein import into nucleus	8/530	77/21359	0.000639221376188258	0.0197492771018164	0.0166720896947347	Tpr/Xbp1/Akap1/Psen1/Hsp90ab1/Nolc1/Pkig/Nup62	8	AbstinencevsMaintenance
GO:2001022	BP	GO:2001022	positive regulation of response to DNA damage stimulus	12/530	160/21359	0.000668610004277799	0.020514799372634	0.017318333903907	Bclaf1/Eya4/Smarce1/Pnp/Ccar2/Myc/Fxr1/Pogz/Trrap/Tigar/Fus/Brd7	12	AbstinencevsMaintenance
GO:00003811	BP	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	7/530	60/21359	0.000689416601683704	0.0208779573433888	0.017624907265077	Ptbp1/Zc3h10/Nsrp1/Fxr1/Mbnl1/Thrap3/Rbm5	7	AbstinencevsMaintenance
GO:0048143	BP	GO:0048143	astrocyte activation	4/530	17/21359	0.000689831361986549	0.0208779573433888	0.017624907265077	Ifngr1/Nr1d1/Psen1/C5ar1	4	AbstinencevsMaintenance
GO:0006875	BP	GO:0006875	cellular metal ion homeostasis	22/530	414/21359	0.000727703281806323	0.021875350680786	0.0184668940930651	Abcb6/Ap3d1/Ddit3/Ccl12/Psen1/Pacs2/Kcnma1/Slc1a3/Myc/Adcy8/Nubp1/Gsto1/Casq2/Iscu/Kctd7/Apoe/Bax/Ftl1/Bnip3/Herpud1/Ubash3b/Ccr1	22	AbstinencevsMaintenance
GO:0070664	BP	GO:0070664	negative regulation of leukocyte proliferation	9/530	98/21359	0.000741121849145006	0.02212920205937	0.0186811922129946	Lilrb4a/Havcr2/Lgals9/Ccl12/Cd300a/Tnfrsf21/Ceacam1/Il4i1/Cd276	9	AbstinencevsMaintenance
GO:0032647	BP	GO:0032647	regulation of interferon-alpha production	5/530	30/21359	0.00078725109881458	0.0231952327061329	0.0195811217885704	Hspd1/Tbk1/Havcr2/Zc3hav1/Tlr7	5	AbstinencevsMaintenance
GO:0050858	BP	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	5/530	30/21359	0.00078725109881458	0.0231952327061329	0.0195811217885704	Lilrb4a/Gps2/Cd300a/Lpxn/Dgkz	5	AbstinencevsMaintenance
GO:0034504	BP	GO:0034504	protein localization to nucleus	18/530	310/21359	0.000796837064075342	0.023323211171521	0.0196891595887868	Tpr/Glul/Lilrb4a/Pttg1ip/Xbp1/Rpain/Akap1/Psen1/Ipo4/Hnrnpm/Hsp90ab1/Nolc1/Pkig/Larp7/Dnajb6/Nup62/Banp/Hspa8	18	AbstinencevsMaintenance
GO:00002451	BP	GO:0000245	spliceosomal complex assembly	6/530	45/21359	0.000812729681830361	0.0234794438601512	0.0198210492465532	Mbnl1/Sf3a3/Srsf10/Srpk2/Rbm5/Srpk3	6	AbstinencevsMaintenance
GO:0060323	BP	GO:0060323	head morphogenesis	6/530	45/21359	0.000812729681830361	0.0234794438601512	0.0198210492465532	Nipbl/Crebbp/Tcf7l2/Ski/Ankrd11/Csrnp1	6	AbstinencevsMaintenance
GO:00217822	BP	GO:0021782	glial cell development	10/530	120/21359	0.000823891462718437	0.023648342694415	0.0199636315041045	Ifngr1/Nr1d1/Gfap/Psen1/Nrros/Tcf7l2/B4galt5/Phgdh/Ski/C5ar1	10	AbstinencevsMaintenance
GO:0051098	BP	GO:0051098	regulation of binding	21/530	392/21359	0.000860402333977067	0.0245380127170767	0.0207146796736179	Nucks1/Ddit3/Lgals9/Psen1/Hnrnpk/Myc/Hsf1/Hsp90ab1/Gtf2f1/Tcf7l2/Fbxw7/Adam15/Larp7/Usp33/Eno1/Ski/Cycs/Apoe/Bax/Map1lc3b/Ubash3b	21	AbstinencevsMaintenance
GO:0032943	BP	GO:0032943	mononuclear cell proliferation	19/530	339/21359	0.000880305453906353	0.0249457258880851	0.0210588659707534	Hspd1/Lilrb4a/Tbk1/Havcr2/Lgals9/Cd300a/Cd180/Pnp/Myc/Tnfrsf21/Tnfsf9/Ifnb1/Slc7a1/Ceacam1/Il4i1/Bax/Cd151/Cd276/Sash3	19	AbstinencevsMaintenance
GO:0032479	BP	GO:0032479	regulation of type I interferon production	9/530	101/21359	0.000921366249850578	0.0259440407948432	0.0219016307759285	Hspd1/Tbk1/Havcr2/G3bp1/Crebbp/Cd14/Zc3hav1/Relb/Tlr7	9	AbstinencevsMaintenance
GO:1903828	BP	GO:1903828	negative regulation of protein localization	14/530	214/21359	0.00096183450797898	0.0269132184025062	0.0227197982420987	Pid1/Lilrb4a/Pfkl/Tax1bp3/Akap1/Ppm1f/Pkig/Kcnb1/Tbc1d1/Psmd9/Apoe/Picalm/Ucp2/Gdi1	14	AbstinencevsMaintenance
GO:1901215	BP	GO:1901215	negative regulation of neuron death	16/530	264/21359	0.000977340518888936	0.0271761748033555	0.0229417827065508	Hspd1/Ccl12/Snx6/Psen1/Parp2/Hsf1/Abcc1/Hsp90ab1/Msh2/Tigar/C5ar1/Apoe/Bax/Ccnd1/Aars/Nono	16	AbstinencevsMaintenance
GO:0043393	BP	GO:0043393	regulation of protein binding	14/530	215/21359	0.00100605554646014	0.0278008765602556	0.0234691480207242	Psen1/Hnrnpk/Myc/Hsf1/Hsp90ab1/Gtf2f1/Tcf7l2/Adam15/Usp33/Cycs/Apoe/Bax/Map1lc3b/Ubash3b	14	AbstinencevsMaintenance
GO:00103321	BP	GO:0010332	response to gamma radiation	6/530	47/21359	0.00102759196437048	0.028047586806652	0.0236774176872708	Pnp/Myc/Hsf1/Tmem109/Tigar/Bax	6	AbstinencevsMaintenance
GO:0089718	BP	GO:0089718	amino acid import across plasma membrane	6/530	47/21359	0.00102759196437048	0.028047586806652	0.0236774176872708	Gfap/Psen1/Slc7a8/Slc1a3/Slc7a1/Arl6ip5	6	AbstinencevsMaintenance
GO:0030183	BP	GO:0030183	B cell differentiation	12/530	169/21359	0.00108047722820906	0.0293112389530615	0.0247441768308724	Dock10/Lilrb4a/Xbp1/Gps2/Dnajb9/Pnp/Lgals1/Msh2/Ifnb1/Il4i1/Bax/Irf2bp2	12	AbstinencevsMaintenance
GO:0030099	BP	GO:0030099	myeloid cell differentiation	22/530	429/21359	0.00115405527601249	0.0309969199338893	0.0261672073734174	Tcea1/Itpkb/L3mbtl3/Lilrb4a/Ncor1/Ccl3/Psen1/Gmpr2/Myc/Hsf1/Nrros/Tnfsf9/Fbxw7/Ifnb1/Csf3r/Fam20c/Relb/Ceacam1/Abcb10/Ubash3b/Ccr1/Gab3	22	AbstinencevsMaintenance
GO:0002696	BP	GO:0002696	positive regulation of leukocyte activation	20/530	374/21359	0.00115654949629706	0.0309969199338893	0.0261672073734174	Il1rl1/Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Lgals1/Tnfsf9/Msh2/Slc7a1/Il4i1/Brd7/Cd276/Sash3	20	AbstinencevsMaintenance
GO:0050890	BP	GO:0050890	cognition	19/530	348/21359	0.0011968854238871	0.0313796321629136	0.0264902881918529	Specc1/Zzef1/Psen1/Nipbl/Ctnnd2/Adcy8/Peg13/Pde1b/Crebbp/Comt/Paip2/Synpo/Arl6ip5/C5ar1/Apoe/Picalm/Pak1/Kmt2a/Ptchd1	19	AbstinencevsMaintenance
GO:0010212	BP	GO:0010212	response to ionizing radiation	10/530	126/21359	0.00119904191227137	0.0313796321629136	0.0264902881918529	Nucks1/Pnp/Nipbl/Myc/Hsf1/Msh2/Tmem109/Tigar/Ercc1/Bax	10	AbstinencevsMaintenance
GO:0046632	BP	GO:0046632	alpha-beta T cell differentiation	10/530	126/21359	0.00119904191227137	0.0313796321629136	0.0264902881918529	Itpkb/Lilrb4a/Ap3d1/Ncor1/Cd83/Gadd45g/Pnp/Il6ra/Relb/Sash3	10	AbstinencevsMaintenance
GO:20002781	BP	GO:2000278	regulation of DNA biosynthetic process	10/530	126/21359	0.00119904191227137	0.0313796321629136	0.0264902881918529	Pkib/Cct4/Ctc1/Cct5/Myc/Cct8/Tcp1/Hsp90ab1/Cct3/Cct7	10	AbstinencevsMaintenance
GO:0006469	BP	GO:0006469	negative regulation of protein kinase activity	13/530	195/21359	0.00121634933011846	0.0316464220450119	0.0267155088326419	Lilrb4a/Pkib/Cd300a/Psen1/Gadd45g/Ppm1f/Pkig/Coro1c/Apoe/Ceacam1/Nup62/Chordc1/Ubash3b	13	AbstinencevsMaintenance
GO:0007098	BP	GO:0007098	centrosome cycle	10/530	127/21359	0.00127333394641761	0.0326321397688151	0.0275476392554524	Ppp1r12a/Nubp1/Cep120/Haus1/Odf2/Cep152/Usp33/Cdk11b/Nup62/Chordc1	10	AbstinencevsMaintenance
GO:00028311	BP	GO:0002831	regulation of response to biotic stimulus	19/530	350/21359	0.0012791137463378	0.0326321397688151	0.0275476392554524	Hspd1/Tbk1/Havcr2/Lgals9/Sec14l1/Pum2/Cd180/Nfkbil1/Zc3hav1/Clec4n/Tigar/Apoe/Ceacam1/Il4i1/Trim5/Trim12a/Elmod2/Ccr1/Nono	19	AbstinencevsMaintenance
GO:0035307	BP	GO:0035307	positive regulation of protein dephosphorylation	6/530	49/21359	0.00128357483918693	0.0326321397688151	0.0275476392554524	Ptbp1/Ppp1r12a/Cd300a/Hsp90ab1/Cd33/Ppp1r15a	6	AbstinencevsMaintenance
GO:0050853	BP	GO:0050853	B cell receptor signaling pathway	6/530	49/21359	0.00128357483918693	0.0326321397688151	0.0275476392554524	Gps2/Cd300a/Lpxn/Blnk/Sh2b2/Bax	6	AbstinencevsMaintenance
GO:0002755	BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	4/530	20/21359	0.00132382937363895	0.032720649351776	0.0276223579248173	Hspd1/Cd300a/Tlr13/Tlr7	4	AbstinencevsMaintenance
GO:0009110	BP	GO:0009110	vitamin biosynthetic process	4/530	20/21359	0.00132382937363895	0.032720649351776	0.0276223579248173	Pnpo/Gsto1/Ubiad1/Cyp2r1	4	AbstinencevsMaintenance
GO:0030810	BP	GO:0030810	positive regulation of nucleotide biosynthetic process	4/530	20/21359	0.00132382937363895	0.032720649351776	0.0276223579248173	Pid1/Myc/Guca1a/Eno1	4	AbstinencevsMaintenance
GO:0044321	BP	GO:0044321	response to leptin	4/530	20/21359	0.00132382937363895	0.032720649351776	0.0276223579248173	Pid1/Nr1d1/Ugcg/Ccnd1	4	AbstinencevsMaintenance
GO:1900373	BP	GO:1900373	positive regulation of purine nucleotide biosynthetic process	4/530	20/21359	0.00132382937363895	0.032720649351776	0.0276223579248173	Pid1/Myc/Guca1a/Eno1	4	AbstinencevsMaintenance
GO:0032720	BP	GO:0032720	negative regulation of tumor necrosis factor production	7/530	67/21359	0.00133793316222569	0.032886544965426	0.0277624049015485	Lilrb4a/Havcr2/Hsf1/Nfkbil1/Clec4a3/Clec4a2/Cd33	7	AbstinencevsMaintenance
GO:0051249	BP	GO:0051249	regulation of lymphocyte activation	24/530	491/21359	0.00135038938502968	0.0330103427142694	0.0278669133937876	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd300a/Cd83/Zmiz1/Pnp/Lgals1/Tnfrsf21/Tnfsf9/Msh2/Zeb1/Ifnb1/Slc7a1/Ceacam1/Il4i1/Brd7/Cd276/Sash3	24	AbstinencevsMaintenance
GO:0006606	BP	GO:0006606	protein import into nucleus	12/530	174/21359	0.00138843991966268	0.0335745893555658	0.028343243264757	Tpr/Pttg1ip/Xbp1/Rpain/Akap1/Psen1/Ipo4/Hsp90ab1/Nolc1/Pkig/Nup62/Hspa8	12	AbstinencevsMaintenance
GO:0032760	BP	GO:0032760	positive regulation of tumor necrosis factor production	9/530	107/21359	0.00138856472048193	0.0335745893555658	0.028343243264757	Hspd1/Fcgr3/Ifngr1/Havcr2/Lgals9/Ccl3/Psen1/Cd14/Sash3	9	AbstinencevsMaintenance
GO:00140021	BP	GO:0014002	astrocyte development	5/530	34/21359	0.00141688197616821	0.0337564431013714	0.0284967618946169	Ifngr1/Nr1d1/Gfap/Psen1/C5ar1	5	AbstinencevsMaintenance
GO:0051973	BP	GO:0051973	positive regulation of telomerase activity	5/530	34/21359	0.00141688197616821	0.0337564431013714	0.0284967618946169	Pkib/Cct4/Myc/Tcp1/Hsp90ab1	5	AbstinencevsMaintenance
GO:0090150	BP	GO:0090150	establishment of protein localization to membrane	15/530	248/21359	0.00141884802426533	0.0337564431013714	0.0284967618946169	Pex3/Srp68/Emc2/Hspa5/Emc4/Snap23/Kcnb1/Sec62/Emc1/Bax/Pak1/Vps37a/Rab8a/Mmgt1/Gdi1	15	AbstinencevsMaintenance
GO:1903556	BP	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	7/530	68/21359	0.00146017218337471	0.0345548193820963	0.0291707410430066	Lilrb4a/Havcr2/Hsf1/Nfkbil1/Clec4a3/Clec4a2/Cd33	7	AbstinencevsMaintenance
GO:0006605	BP	GO:0006605	protein targeting	16/530	275/21359	0.00149403565017843	0.0351691249081684	0.0296893299907359	Hspd1/Mlph/Pex3/Ap3d1/Srp68/Pik3c3/Hspa5/Kcnb1/Sec62/Fbxw7/Hps4/Pak1/Vps37a/Herpud1/Hspa8/Gdi1	16	AbstinencevsMaintenance
GO:1903557	BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	9/530	109/21359	0.00158100055590989	0.0367735346665864	0.0310437523962523	Hspd1/Fcgr3/Ifngr1/Havcr2/Lgals9/Ccl3/Psen1/Cd14/Sash3	9	AbstinencevsMaintenance
GO:0046638	BP	GO:0046638	positive regulation of alpha-beta T cell differentiation	6/530	51/21359	0.00158560665414309	0.0367735346665864	0.0310437523962523	Itpkb/Lilrb4a/Ap3d1/Cd83/Pnp/Sash3	6	AbstinencevsMaintenance
GO:1901988	BP	GO:1901988	negative regulation of cell cycle phase transition	15/530	251/21359	0.00159709086671135	0.0367735346665864	0.0310437523962523	Tpr/Crlf3/Ccl12/Ccar2/Hsf1/Cdc5l/Msh2/Dgkz/Nbn/Syf2/Taok3/Trrap/Ccnd1/Brd7/Rbl2	15	AbstinencevsMaintenance
GO:0002317	BP	GO:0002317	plasma cell differentiation	3/530	10/21359	0.0016006067645832	0.0367735346665864	0.0310437523962523	Lilrb4a/Xbp1/Lgals1	3	AbstinencevsMaintenance
GO:2001169	BP	GO:2001169	regulation of ATP biosynthetic process	4/530	21/21359	0.00160352117898803	0.0367735346665864	0.0310437523962523	Pid1/Myc/Entpd1/Eno1	4	AbstinencevsMaintenance
GO:0045671	BP	GO:0045671	negative regulation of osteoclast differentiation	5/530	35/21359	0.0016197465098222	0.0369551396010204	0.0311970609827024	Lilrb4a/Fbxw7/Ifnb1/Ceacam1/Ubash3b	5	AbstinencevsMaintenance
GO:0010498	BP	GO:0010498	proteasomal protein catabolic process	24/530	498/21359	0.00162974692150249	0.0369935921110437	0.0312295221048382	Rhbdd1/Ubxn4/Ddit3/Ube2b/Ubb/Psmb6/Nr1d1/Dnajb9/Psen1/Ccar2/Nrros/Psmb9/Hsp90ab1/Hspa5/Dnajc10/Rbck1/Fbxw7/Hectd3/Rnf19b/Cul1/Apoe/Psmc4/Herpud1/Fbxl12	24	AbstinencevsMaintenance
GO:0051170	BP	GO:0051170	import into nucleus	12/530	178/21359	0.00168409470146221	0.0380331844000272	0.032107132753498	Tpr/Pttg1ip/Xbp1/Rpain/Akap1/Psen1/Ipo4/Hsp90ab1/Nolc1/Pkig/Nup62/Hspa8	12	AbstinencevsMaintenance
GO:0007162	BP	GO:0007162	negative regulation of cell adhesion	17/530	305/21359	0.00170906785215749	0.0382850994093621	0.0323197962150226	Lilrb4a/Havcr2/Lgals9/Cd300a/Sema4d/Lgals1/Ppm1f/Tnfrsf21/Lpxn/Adam15/Ifnb1/Coro1c/Ceacam1/Il4i1/Ubash3b/Rdx/Cd276	17	AbstinencevsMaintenance
GO:0046651	BP	GO:0046651	lymphocyte proliferation	18/530	332/21359	0.00172135911102498	0.0382850994093621	0.0323197962150226	Hspd1/Lilrb4a/Havcr2/Lgals9/Cd300a/Cd180/Pnp/Myc/Tnfrsf21/Tnfsf9/Ifnb1/Slc7a1/Ceacam1/Il4i1/Bax/Cd151/Cd276/Sash3	18	AbstinencevsMaintenance
GO:00190581	BP	GO:0019058	viral life cycle	15/530	253/21359	0.00172603493111402	0.0382850994093621	0.0323197962150226	Nucks1/Morc2a/Ccl12/Ly6e/Lgals1/Hsp90ab1/Vps18/Nbn/Ifnb1/Srpk2/Zc3hav1/Apoe/Trim5/Trim12a/Hspa8	15	AbstinencevsMaintenance
GO:1903578	BP	GO:1903578	regulation of ATP metabolic process	7/530	70/21359	0.00173065903731425	0.0382850994093621	0.0323197962150226	Pid1/Ncor1/Psen1/Myc/Entpd1/Eno1/Tigar	7	AbstinencevsMaintenance
GO:0031669	BP	GO:0031669	cellular response to nutrient levels	13/530	203/21359	0.00174525480412182	0.0382850994093621	0.0323197962150226	Glul/Xbp1/Ttc5/Rictor/Comt/Pik3c3/Lars/Tcf7l2/Hspa5/Kcnb1/Usp33/Plin2/Map1lc3b	13	AbstinencevsMaintenance
GO:0042098	BP	GO:0042098	T cell proliferation	14/530	228/21359	0.00175492549475194	0.0382850994093621	0.0323197962150226	Lilrb4a/Havcr2/Lgals9/Pnp/Myc/Tnfrsf21/Tnfsf9/Slc7a1/Ceacam1/Il4i1/Bax/Cd151/Cd276/Sash3	14	AbstinencevsMaintenance
GO:0007339	BP	GO:0007339	binding of sperm to zona pellucida	6/530	52/21359	0.00175548668903346	0.0382850994093621	0.0323197962150226	Cct4/Cct5/Cct8/Tcp1/Cct3/Cct7	6	AbstinencevsMaintenance
GO:0050672	BP	GO:0050672	negative regulation of lymphocyte proliferation	8/530	90/21359	0.00178041259973037	0.0386392958839045	0.0326188043945467	Lilrb4a/Havcr2/Lgals9/Cd300a/Tnfrsf21/Ceacam1/Il4i1/Cd276	8	AbstinencevsMaintenance
GO:1901216	BP	GO:1901216	positive regulation of neuron death	10/530	133/21359	0.00180182149635016	0.0389140962973876	0.0328507874245138	Ddit3/Sarm1/Ccl3/Kcnma1/Ralbp1/Fbxw7/Srpk2/Apoe/Bax/Picalm	10	AbstinencevsMaintenance
GO:0045017	BP	GO:0045017	glycerolipid biosynthetic process	13/530	204/21359	0.00182303447371667	0.0391820307901713	0.0330769743311521	Itpkb/Pip5k1c/Plscr3/Pgap3/Ang/Pigp/Pik3c3/Tcf7l2/Dgkz/Pld1/Cept1/Far1/Slc27a1	13	AbstinencevsMaintenance
GO:0010922	BP	GO:0010922	positive regulation of phosphatase activity	5/530	36/21359	0.00184314809918906	0.0392352435085748	0.0331218958343318	Ppp1r12a/Cd300a/Hsp90ab1/Cd33/Ppp1r15a	5	AbstinencevsMaintenance
GO:0034122	BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	5/530	36/21359	0.00184314809918906	0.0392352435085748	0.0331218958343318	Gps2/Sarm1/Nr1d1/Cd300a/Nfkbil1	5	AbstinencevsMaintenance
GO:0032945	BP	GO:0032945	negative regulation of mononuclear cell proliferation	8/530	91/21359	0.00191058053893762	0.0404770134177785	0.034170182270323	Lilrb4a/Havcr2/Lgals9/Cd300a/Tnfrsf21/Ceacam1/Il4i1/Cd276	8	AbstinencevsMaintenance
GO:0045048	BP	GO:0045048	protein insertion into ER membrane	4/530	22/21359	0.00192178453521071	0.0405214189438504	0.0342076688532393	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:0042594	BP	GO:0042594	response to starvation	12/530	181/21359	0.00193828107914805	0.040676474156272	0.0343385645004977	Glul/Ddit3/Xbp1/Ttc5/Comt/Pik3c3/Lars/Tcf7l2/Hspa5/Usp33/Plin2/Map1lc3b	12	AbstinencevsMaintenance
GO:0021536	BP	GO:0021536	diencephalon development	7/530	72/21359	0.00203852900291556	0.0425794156524476	0.0359450036194847	Nrp2/Ncor1/Ubb/Tcf7l2/Zeb2/Bax/Ptchd1	7	AbstinencevsMaintenance
GO:0018208	BP	GO:0018208	peptidyl-proline modification	5/530	37/21359	0.00208828689474356	0.04341489904072	0.0366503081182735	P4ha1/Ppil2/Fkbp5/Ppig/Fkbp4	5	AbstinencevsMaintenance
GO:0050867	BP	GO:0050867	positive regulation of cell activation	20/530	394/21359	0.00213826549111217	0.0440911093298199	0.0372211562832091	Il1rl1/Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Lgals1/Tnfsf9/Msh2/Slc7a1/Il4i1/Brd7/Cd276/Sash3	20	AbstinencevsMaintenance
GO:0032815	BP	GO:0032815	negative regulation of natural killer cell activation	3/530	11/21359	0.00216045444681968	0.0440911093298199	0.0372211562832091	Lilrb4a/Havcr2/Lgals9	3	AbstinencevsMaintenance
GO:0035672	BP	GO:0035672	oligopeptide transmembrane transport	3/530	11/21359	0.00216045444681968	0.0440911093298199	0.0372211562832091	Slc25a39/Abcc1/Slc15a3	3	AbstinencevsMaintenance
GO:0043653	BP	GO:0043653	mitochondrial fragmentation involved in apoptotic process	3/530	11/21359	0.00216045444681968	0.0440911093298199	0.0372211562832091	Ccar2/Bax/Bnip3	3	AbstinencevsMaintenance
GO:0042130	BP	GO:0042130	negative regulation of T cell proliferation	7/530	73/21359	0.00220752452039949	0.0448460118322252	0.0378584354183387	Lilrb4a/Havcr2/Lgals9/Tnfrsf21/Ceacam1/Il4i1/Cd276	7	AbstinencevsMaintenance
GO:0046474	BP	GO:0046474	glycerophospholipid biosynthetic process	11/530	160/21359	0.00221974506737573	0.044889299112521	0.0378949779923282	Itpkb/Pip5k1c/Plscr3/Pgap3/Pigp/Pik3c3/Dgkz/Pld1/Cept1/Far1/Slc27a1	11	AbstinencevsMaintenance
GO:0031668	BP	GO:0031668	cellular response to extracellular stimulus	14/530	234/21359	0.00223170867736997	0.0449270221973711	0.0379268233429677	Glul/Xbp1/Ttc5/Rictor/Comt/Pik3c3/Lars/Tcf7l2/Hspa5/Kcnb1/Usp33/Plin2/Ldha/Map1lc3b	14	AbstinencevsMaintenance
GO:1901987	BP	GO:1901987	regulation of cell cycle phase transition	21/530	424/21359	0.00225123624321333	0.0451072315661087	0.0380789538105253	Tpr/Cirbp/Ctc1/Crlf3/Ccl12/Smarce1/Ccar2/Hsf1/Crebbp/Cdc5l/Msh2/Dgkz/Larp7/Nbn/Syf2/Taok3/Trrap/Ccnd1/Brd7/Rbl2/Rdx	21	AbstinencevsMaintenance
GO:00004131	BP	GO:0000413	protein peptidyl-prolyl isomerization	4/530	23/21359	0.00228121535229815	0.0451072315661087	0.0380789538105253	Ppil2/Fkbp5/Ppig/Fkbp4	4	AbstinencevsMaintenance
GO:00480251	BP	GO:0048025	negative regulation of mRNA splicing, via spliceosome	4/530	23/21359	0.00228121535229815	0.0451072315661087	0.0380789538105253	Ptbp1/Hnrnpk/Acin1/Srsf10	4	AbstinencevsMaintenance
GO:1903579	BP	GO:1903579	negative regulation of ATP metabolic process	4/530	23/21359	0.00228121535229815	0.0451072315661087	0.0380789538105253	Pid1/Ncor1/Entpd1/Tigar	4	AbstinencevsMaintenance
GO:0007611	BP	GO:0007611	learning or memory	17/530	314/21359	0.00231804378086076	0.0456326406241129	0.0385224974853805	Specc1/Zzef1/Psen1/Ctnnd2/Adcy8/Peg13/Pde1b/Crebbp/Comt/Paip2/Synpo/Arl6ip5/Apoe/Picalm/Pak1/Kmt2a/Ptchd1	17	AbstinencevsMaintenance
GO:0009267	BP	GO:0009267	cellular response to starvation	11/530	161/21359	0.00233071011420295	0.0456798647492904	0.038562363493977	Glul/Xbp1/Ttc5/Comt/Pik3c3/Lars/Tcf7l2/Hspa5/Usp33/Plin2/Map1lc3b	11	AbstinencevsMaintenance
GO:0002762	BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	6/530	55/21359	0.00234850974296459	0.0456978214492175	0.0385775223127156	Lilrb4a/Myc/Fbxw7/Ifnb1/Ceacam1/Ubash3b	6	AbstinencevsMaintenance
GO:0030522	BP	GO:0030522	intracellular receptor signaling pathway	13/530	210/21359	0.00235216927666235	0.0456978214492175	0.0385775223127156	Ncor1/Gps2/Sec14l1/Pum2/Zmiz1/Peg13/Slc15a3/Vps18/Tifa/Dhrs3/Zc3hav1/Fkbp4/Pak1	13	AbstinencevsMaintenance
